

============================== EXP at 2025-03-13 11:33:06 ==============================


============================== EXP at 2025-03-13 11:33:06 ==============================
dev | avg_loss: 1.7000080366288461 | {}
train | epoch   0 | Iter:    144/ 10950 | global iter:     25/  1825 | loss: 0.1229 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.596 | step time: 8.735
train | epoch   1 | Iter:   2845/ 10890 | global iter:    475/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   1 | Iter:   2846/ 10890 | global iter:    475/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   2847/ 10890 | global iter:    475/  1815 | loss: 0.0029 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   2848/ 10890 | global iter:    475/  1815 | loss: 0.0020 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   2849/ 10890 | global iter:    475/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   4344/ 10950 | global iter:    725/  1825 | loss: 0.1075 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 9.015
train | epoch   1 | Iter:   4345/ 10950 | global iter:    725/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   1 | Iter:   4346/ 10950 | global iter:    725/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   1 | Iter:   4347/ 10950 | global iter:    725/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4348/ 10950 | global iter:    725/  1825 | loss: 0.0018 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4349/ 10950 | global iter:    725/  1825 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   2994/ 10890 | global iter:    500/  1815 | loss: 0.1731 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 8.900
train | epoch   1 | Iter:   2995/ 10890 | global iter:    500/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   1 | Iter:   2996/ 10890 | global iter:    500/  1815 | loss: 0.0021 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   2997/ 10890 | global iter:    500/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   2998/ 10890 | global iter:    500/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   2999/ 10890 | global iter:    500/  1815 | loss: 0.0015 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
dev | avg_loss: 1.7010004756942627 | {}
train | epoch   2 | Iter:   4494/ 10950 | global iter:    750/  1825 | loss: 0.0828 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.057
train | epoch   2 | Iter:   4495/ 10950 | global iter:    750/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   4496/ 10950 | global iter:    750/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4497/ 10950 | global iter:    750/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4498/ 10950 | global iter:    750/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4499/ 10950 | global iter:    750/  1825 | loss: 0.0015 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3144/ 10890 | global iter:    525/  1815 | loss: 0.1810 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.975
train | epoch   1 | Iter:   3145/ 10890 | global iter:    525/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   1 | Iter:   3146/ 10890 | global iter:    525/  1815 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3147/ 10890 | global iter:    525/  1815 | loss: 0.0024 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3148/ 10890 | global iter:    525/  1815 | loss: 0.0016 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3149/ 10890 | global iter:    525/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4644/ 10950 | global iter:    775/  1825 | loss: 0.1033 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.905
train | epoch   2 | Iter:   4645/ 10950 | global iter:    775/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   4646/ 10950 | global iter:    775/  1825 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4647/ 10950 | global iter:    775/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4648/ 10950 | global iter:    775/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4649/ 10950 | global iter:    775/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3294/ 10890 | global iter:    550/  1815 | loss: 0.1752 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.906
train | epoch   1 | Iter:   3295/ 10890 | global iter:    550/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   1 | Iter:   3296/ 10890 | global iter:    550/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3297/ 10890 | global iter:    550/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3298/ 10890 | global iter:    550/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3299/ 10890 | global iter:    550/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   4794/ 10950 | global iter:    800/  1825 | loss: 0.0509 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.049
train | epoch   2 | Iter:   4795/ 10950 | global iter:    800/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   2 | Iter:   4796/ 10950 | global iter:    800/  1825 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4797/ 10950 | global iter:    800/  1825 | loss: 0.0049 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4798/ 10950 | global iter:    800/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4799/ 10950 | global iter:    800/  1825 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3444/ 10890 | global iter:    575/  1815 | loss: 0.1847 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.004
train | epoch   1 | Iter:   3445/ 10890 | global iter:    575/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   1 | Iter:   3446/ 10890 | global iter:    575/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3447/ 10890 | global iter:    575/  1815 | loss: 0.0014 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3448/ 10890 | global iter:    575/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3449/ 10890 | global iter:    575/  1815 | loss: 0.0023 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   4944/ 10950 | global iter:    825/  1825 | loss: 0.0725 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 8.908
train | epoch   2 | Iter:   4945/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   4946/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   4947/ 10950 | global iter:    825/  1825 | loss: 0.0000 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4948/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4949/ 10950 | global iter:    825/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   1 | Iter:   3594/ 10890 | global iter:    600/  1815 | loss: 0.1695 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 8.894
train | epoch   1 | Iter:   3595/ 10890 | global iter:    600/  1815 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   1 | Iter:   3596/ 10890 | global iter:    600/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3597/ 10890 | global iter:    600/  1815 | loss: 0.0014 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3598/ 10890 | global iter:    600/  1815 | loss: 0.0014 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3599/ 10890 | global iter:    600/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5094/ 10950 | global iter:    850/  1825 | loss: 0.0691 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.049
train | epoch   2 | Iter:   5095/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   2 | Iter:   5096/ 10950 | global iter:    850/  1825 | loss: 0.0012 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   5097/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   5098/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5099/ 10950 | global iter:    850/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   3744/ 10890 | global iter:    625/  1815 | loss: 0.1785 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 9.019
train | epoch   1 | Iter:   3745/ 10890 | global iter:    625/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   1 | Iter:   3746/ 10890 | global iter:    625/  1815 | loss: 0.0013 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3747/ 10890 | global iter:    625/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3748/ 10890 | global iter:    625/  1815 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   1 | Iter:   3749/ 10890 | global iter:    625/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5244/ 10950 | global iter:    875/  1825 | loss: 0.0499 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.915
train | epoch   2 | Iter:   5245/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5246/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5247/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5248/ 10950 | global iter:    875/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5249/ 10950 | global iter:    875/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3894/ 10890 | global iter:    650/  1815 | loss: 0.1753 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 8.896
train | epoch   1 | Iter:   3895/ 10890 | global iter:    650/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 0.068
train | epoch   1 | Iter:   3896/ 10890 | global iter:    650/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3897/ 10890 | global iter:    650/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   3898/ 10890 | global iter:    650/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   3899/ 10890 | global iter:    650/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5394/ 10950 | global iter:    900/  1825 | loss: 0.0637 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.045
train | epoch   2 | Iter:   5395/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   2 | Iter:   5396/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5397/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5398/ 10950 | global iter:    900/  1825 | loss: 0.0011 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   2 | Iter:   5399/ 10950 | global iter:    900/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4044/ 10890 | global iter:    675/  1815 | loss: 0.1737 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.708 | step time: 9.034
train | epoch   1 | Iter:   4045/ 10890 | global iter:    675/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.567 | step time: 0.063
train | epoch   1 | Iter:   4046/ 10890 | global iter:    675/  1815 | loss: 0.0009 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   4047/ 10890 | global iter:    675/  1815 | loss: 0.0074 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4048/ 10890 | global iter:    675/  1815 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   1 | Iter:   4049/ 10890 | global iter:    675/  1815 | loss: 0.0027 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5544/ 10950 | global iter:    925/  1825 | loss: 0.0694 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.712 | step time: 8.902
train | epoch   2 | Iter:   5545/ 10950 | global iter:    925/  1825 | loss: 0.0008 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5546/ 10950 | global iter:    925/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5547/ 10950 | global iter:    925/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5548/ 10950 | global iter:    925/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5549/ 10950 | global iter:    925/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4194/ 10890 | global iter:    700/  1815 | loss: 0.1605 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.903
train | epoch   1 | Iter:   4195/ 10890 | global iter:    700/  1815 | loss: 0.0005 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.568 | step time: 0.063
train | epoch   1 | Iter:   4196/ 10890 | global iter:    700/  1815 | loss: 0.0031 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4197/ 10890 | global iter:    700/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4198/ 10890 | global iter:    700/  1815 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4199/ 10890 | global iter:    700/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5694/ 10950 | global iter:    950/  1825 | loss: 0.0734 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.711 | step time: 9.038
train | epoch   2 | Iter:   5695/ 10950 | global iter:    950/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.570 | step time: 0.063
train | epoch   2 | Iter:   5696/ 10950 | global iter:    950/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   5697/ 10950 | global iter:    950/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5698/ 10950 | global iter:    950/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   5699/ 10950 | global iter:    950/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   1 | Iter:   4344/ 10890 | global iter:    725/  1815 | loss: 0.1573 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.707 | step time: 9.037
train | epoch   1 | Iter:   4345/ 10890 | global iter:    725/  1815 | loss: 0.0015 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.566 | step time: 0.063
train | epoch   1 | Iter:   4346/ 10890 | global iter:    725/  1815 | loss: 0.0003 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   1 | Iter:   4347/ 10890 | global iter:    725/  1815 | loss: 0.0021 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4348/ 10890 | global iter:    725/  1815 | loss: 0.0020 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
train | epoch   1 | Iter:   4349/ 10890 | global iter:    725/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.481 | step time: 0.059
dev | avg_loss: 1.5914752710433233 | {}
train | epoch   2 | Iter:   5844/ 10950 | global iter:    975/  1825 | loss: 0.0741 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.710 | step time: 8.911
train | epoch   2 | Iter:   5845/ 10950 | global iter:    975/  1825 | loss: 0.0006 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.569 | step time: 0.063
train | epoch   2 | Iter:   5846/ 10950 | global iter:    975/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5847/ 10950 | global iter:    975/  1825 | loss: 0.0004 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.482 | step time: 0.059
train | epoch   2 | Iter:   5848/ 10950 | global iter:    975/  1825 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.484 | step time: 0.059
train | epoch   2 | Iter:   5849/ 10950 | global iter:    975/  1825 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.483 | step time: 0.059
train | epoch   2 | Iter:   4494/ 10890 | global iter:    750/  1815 | loss: 0.0977 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.046
train | epoch   2 | Iter:   4495/ 10890 | global iter:    750/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.676 | step time: 0.067
train | epoch   2 | Iter:   4496/ 10890 | global iter:    750/  1815 | loss: 0.0010 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4497/ 10890 | global iter:    750/  1815 | loss: 0.0002 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   4498/ 10890 | global iter:    750/  1815 | loss: 0.0001 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.479 | step time: 0.059
train | epoch   2 | Iter:   4499/ 10890 | global iter:    750/  1815 | loss: 0.0007 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.480 | step time: 0.059
train | epoch   2 | Iter:   5994/ 10950 | global iter:   1000/  1825 | loss: 0.0706 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 9.055
train | epoch   2 | Iter:   4644/ 10890 | global iter:    775/  1815 | loss: 0.1122 | ds_loss: 0.0000 | lr: 7.0000e-05 | scale:     1.0000 | micro time: 1.709 | step time: 8.894
